id,is_a
11218,11013
11219,392
11220,75
11221,7651
11222,4277
11233,7616
11234,4923
11236,8982
11237,8982
11238,11164
11241,34921
11242,3932
11244,5913
11245,13685
11246,11248
11247,11248
11248,4765
11249,75
11250,15063
11251,4518
11252,2365
11255,20
11256,3102
11263,19319
11264,161
11265,11965
11267,11597
11268,13765
11270,9569
11271,6077
11272,490
11273,9565
11274,9565
11275,9565
11276,9565
11277,9565
11278,9567
11279,9567
11280,9567
11281,9567
11282,9567
11283,6590
11287,10521
11288,481
11289,6614
11298,5156
11299,19261
11300,19264
11301,5866
11302,3102
11303,475
11304,475
11305,34944
11306,34944
11307,34944
11308,64
11309,5913
11310,5913
11311,1730
11312,1568
11313,34944
11314,34944
11315,11779
11316,11779
11317,11779
11318,13765
11319,13765
11320,13765
11321,11779
11322,1021
11325,1816
11326,35642
11327,11779
11332,5865
11342,36215
11343,11342
11344,11342
11345,3570
11346,3566
11347,11346
11348,11346
11349,2384
11350,2384
11357,476
11358,73
11359,5174
11360,464
11362,4537
11363,4536
11364,14892
11366,1482
11368,1482
11369,14892
11370,15212
11371,14892
11374,34929
11375,5298
11376,5174
11377,5174
11379,5156
11380,5156
11383,4690
11384,4690
11385,1583
11386,2385
11387,11389
11388,11389
11389,2379
11390,3444
11391,3444
11392,3614
11415,6821
11464,6821
11465,392
11472,1630
11495,14398
11508,2377
11509,2377
11510,63
11511,1325
11512,1325
11528,1325
11531,11528
11532,11528
11533,3662
11534,6845
11535,2385
11564,11145
11565,2553
11566,464
11574,5082
11575,4100000
11576,5913
11577,481
11579,2365
11580,11579
11581,8784
11582,10912
11583,10712
11584,10712
11585,61
11587,10365
11588,10365
11589,2418
11590,11591
11591,7702
11592,3235
11593,3267
11594,3268
11595,10314
11596,3236
11597,12360
11598,8907
11599,4530
11601,1828
11602,1828
11603,3268
11604,64
11605,8196
11606,11608
11607,11608
11608,10363
11609,10522
11610,11609
11611,11609
11612,11613
11613,10522
11614,10363
11615,11614
11618,11614
11619,2513
11620,4530
11621,11004
11622,2513
11623,4765
11624,11623
11625,11623
11626,11004
11627,15212
11628,11597
11629,8907
11630,8907
11631,8907
11634,12071
11635,8907
11636,8907
11637,8907
11638,8896
11639,8907
11640,34921
11641,3856
11642,10371
11643,14842
11644,14842
11645,1325
11646,8196
11647,11648
11648,2376
11649,5493
11650,5493
11651,2230
11652,2230
11653,4100000
11655,8907
11657,8907
11658,15212
11659,11657
11660,15212
11661,15212
11662,75
11663,11662
11664,11662
11665,4247
11666,11665
11667,15212
11669,11665
11670,11665
11671,11665
11672,11665
11673,8201
11674,18317
11675,2384
11676,475
11677,4451
11678,11679
11679,15081
11683,18544
11684,18544
11685,18544
11686,18544
11687,5493
11688,10365
11692,4000013
11693,1637
11694,1637
11695,4535
11696,11693
11697,11693
11698,4921
11737,9549
11738,9549
11741,64
11742,11741
11745,11741
11754,5156
11755,11754
11756,11754
11757,5423
11765,34953
11766,15212
11767,15212
11768,2616
11769,4529
11770,4768
11772,464
11773,464
11774,25
11775,9662
11776,11777
11777,125
11778,11775
11779,1021
11782,36150
11783,11817
11784,25
11785,13703
11786,13703
11792,4253
11793,8297
11794,18537
11795,18536
11796,11795
11797,11795
11798,11795
11799,2553
11800,479
11801,11585
11802,5423
11803,3104
11804,5153
11805,2553
11806,479
11807,479
11808,11807
11809,11807
11810,34925
11814,5085
11817,11814
11818,479
11819,5082
11820,7651
11821,2384
11822,11823
11823,2384
11824,11822
11825,11821
11826,5398
11827,1821
11828,13703
11830,11831
11831,5156
11844,11845
11845,58
11846,11858
11847,13232
11850,11858
11854,11856
11856,11858
11857,11858
11858,9842
11859,4111
11860,476
11861,11860
11862,11860
11863,11860
11864,11860
11865,11860
11866,2217
11867,11024
11868,11132
11869,11132
11870,11132
11871,3685
11873,982
11874,982
11875,8846
11876,64
11877,6800
11878,18261
11879,5156
11892,10314
11893,7794
11894,2558
11895,6804
11896,11895
11897,11895
11898,11895
11899,11822
11900,11822
11901,21
11903,4222
11904,476
11905,4256
11906,64
11907,11906
11908,11906
11909,4256
11910,4256
11915,1047
11917,1047
11918,6800
11919,3061
11921,12275
11922,5769
11924,3041
11925,3041
11926,11924
11927,11925
11929,11924
11930,11925
11931,10171
11932,63
11933,11932
11936,5932
11937,5933
11938,11937
11939,11937
11940,2033
11941,7172
11944,1638
11945,5162
11946,5162
11947,11945
11948,11946
11949,11945
11950,11945
11951,11945
11952,483
11953,9870
11954,9870
11955,1143
11956,1143
11957,1143
11958,7844
11959,7844
11960,1484
11961,5179
11962,11139
11963,3698
11964,11969
11965,982
11966,2216
11967,2292
11968,1491
11969,11980
11970,8846
11971,3701
11972,8846
11973,1437
11974,11973
11975,11973
11976,11973
11977,4387
11978,4387
11979,4387
11980,1488
11981,16856
11982,16857
11983,16858
11984,1466
11985,1825
11986,5030
11996,933
11997,481
12054,2553
12055,3539
12056,3539
12059,3538
12063,3404
12065,3405
12066,3405
12067,2186
12068,3538
12069,1744
12070,3267
12071,8907
12072,75
12073,12070
12074,75
12075,10522
12076,11980
12078,5055
12079,6800
12080,5863
12081,5866
12082,464
12083,12082
12084,12082
12085,12082
12086,12085
12087,10000
12088,2185
12100,3831
12101,105
12102,1044
12103,13754
12104,11141
12105,13765
12106,61
12108,5913
12109,5913
12110,5913
12111,464
12112,463
12113,12112
12114,36017
12115,9678
12116,5744
12117,464
12118,3579
12119,3588
12120,43
12121,171
12124,1480
12125,10314
12126,11679
12127,13703
12128,6983
12129,5055
12130,5055
12131,15067
12132,982
12133,12132
12134,12132
12135,10712
12136,5881
12137,1466
12138,1466
12139,2529
12140,12139
12141,12140
12142,12140
12150,10712
12151,12150
12152,12150
12167,3916
12168,13755
12170,2616
12171,2616
12172,1048
12173,12254
12175,10313
12176,21
12177,19319
12179,5179
12180,14
12181,13696
12186,1305
12187,15156
12193,1638
12194,12197
12195,15212
12196,15212
12197,1638
12198,464
12199,12197
12200,12197
12236,8450004
12237,12193
12238,34969
12239,6876
12240,10418
12241,12240
12242,10418
12243,3000981
12244,13754
12245,463
12246,464
12247,2451
12248,1295
12249,5156
12250,6799
12251,4801
12252,12250
12253,4801
12254,4573
12255,12254
12256,5162
12260,2389
12261,2389
12262,2389
12267,3821
12268,12358
12269,12359
12270,1100000
12271,4914
12272,4914
12273,4921
12274,483
12275,4120
12276,7592
12278,36225
12279,34978
12281,16852
12282,4180
12283,4266
12284,12286
12285,12286
12286,2050
12287,11642
12288,1447
12289,10721
12290,1481
12291,5055
12292,481
12293,481
12294,13522
12295,34944
12296,34944
12297,12296
12298,12296
12299,344
12300,5423
12301,1336
12302,1336
12303,10418
12304,1000021
12305,1459
12306,2429
12307,2429
12308,12306
12309,12307
12310,12306
12311,12307
12312,5291
12313,15833
12314,2050
12315,13685
12316,7375
12317,5156
12318,5193
12319,5193
12320,3502
12321,12320
12322,12320
12324,12320
12325,2368
12326,5156
12327,5156
12328,5156
12329,6915
12330,1962
12331,2095
12332,211
12333,34696
12334,3668
12335,12334
12336,1415
12337,5162
12343,12334
12344,2365
12348,15790
12349,12348
12350,13622
12351,464
12352,463
12353,10912
12354,12139
12355,12354
12356,12354
12357,11250
12358,12357
12359,12357
12360,13765
12361,481
12363,5911
12364,463
12367,18261
12368,34933
12369,34933
12373,1816
12374,429
12375,4923
12376,479
12377,11201
12378,6660
12398,12368
12399,12369
12401,12368
12402,12369
12416,4695
12418,4696
12419,34933
12420,64
12421,64
12422,463
12423,5162
12424,12423
12425,12423
12426,12423
12427,12424
12428,12424
12429,34769
12430,10314
12437,6800
12438,5306
12439,5306
12441,4819
12442,464
12443,34926
12444,12443
12447,3000981
12448,8900000
12449,12451
12450,8900000
12451,12453
12453,5162
12456,12449
12457,8900000
12458,1084
12459,5913
12462,64
12463,464
12464,161
12465,464
12466,464
12467,464
12468,3913
12469,481
12470,61
12471,13765
12472,13765
12473,62
12474,9854
12475,10912
12476,10912
12477,5434
12478,3408
12479,12478
12480,344
12481,5911
12482,18257
12483,42
12485,12423
12486,18261
12487,5156
12488,11201
12489,11198
12490,11198
12494,1210
12497,18112
12498,1209
12499,5156
12503,1201
12504,5742
12520,3662
12615,5292
12621,13765
12641,468
12642,1630
12643,62
12644,62
12645,62
12646,62
12648,5156
12649,4231
12650,1100000
12651,1199
12652,4921
12925,5153
13067,1207
13068,5913
13069,5055
13070,10858
13073,4529
13074,2553
13075,58
13076,7113
13078,1091
13106,13076
13110,13076
13112,13076
13113,8907
13114,1630
13115,1630
13116,8229
13118,93
13119,5057
13120,3581
13121,11973
13122,11973
13124,15212
13125,15212
13126,3497
13127,2049
13128,5156
13129,15212
13131,64
13132,22292
13133,3834
13135,5913
13136,1638
13137,7312
13138,13139
13139,13765
13140,1638
13141,7502
13142,1551
13143,1551
13144,3503
13145,7318
13146,7798
13147,13150
13148,13150
13149,13150
13150,10000
13151,1637
13152,4111
13153,4529
13154,5291
13155,15833
13156,5291
13157,5879
13158,3408
13159,4061
13160,4060
13161,15212
13162,15212
13164,1091
13165,64
13166,64
13167,1730
13168,6325
13169,6325
13170,1730
13171,1743
13172,1730
13173,5913
13174,4530
13175,4111
13176,481
13177,15212
13178,13177
13179,13177
13180,7844
13181,8845
13182,479
13188,15212
13189,62
13190,3457
13191,5156
13192,5156
13193,488
13194,488
13195,13193
13196,10509
13198,18657
13199,2316
13201,11215
13203,9569
13204,15212
13206,21
13207,5744
13208,15245
13211,382
13212,456
13213,6969
13216,481
13217,4100000
13218,2049
13219,2530
13220,464
13221,3663
13222,5913
13223,2530
13224,13229
13226,1817
13227,13226
13228,13229
13229,15152
13230,15153
13231,13229
13232,11858
13233,12278
13234,11252
13235,475
13236,9569
13237,5156
13238,5423
13239,13238
13240,13238
13241,2050
13244,2050
13245,2050
13247,12275
13248,5156
13249,6590
13250,6590
13262,6590
13277,6590
13278,6590
13279,4769
13280,4769
13397,957
13398,11362
13399,4923
13403,6983
13406,6983
13411,2553
13412,6983
13417,34921
13420,4200230
13422,4704
13423,6983
13424,6983
13426,6983
13427,5913
13428,6983
13436,6983
13442,5913
13445,6800
13447,5913
13448,5913
13450,5913
13454,4704
13455,6800
13459,6983
13460,4704
13462,6983
13463,4704
13468,8789
13469,5913
13471,464
13472,4921
13473,4921
13474,4921
13475,3409
13476,4923
13477,5928
13478,1962
13479,4702
13481,1241
13482,1241
13483,1241
13485,1984
13486,1984
13487,3000981
13488,2190
13489,13491
13490,13491
13491,8982
13492,13491
13493,8982
13494,8260
13495,13494
13496,13494
13497,2036
13498,1714
13499,2050
13500,1714
13501,14783
13502,9494
13503,2001457
13504,18142
13505,2001457
13506,15007
13507,2001457
13508,15008
13509,2001457
13510,15009
13511,3663
13512,34926
13513,13512
13514,464
13515,13522
13516,13515
13519,13515
13522,64
13523,15212
13524,996
13525,464
13526,7473
13527,5813
13528,13529
13529,2616
13531,2616
13533,13529
13535,13529
13538,13529
13539,13529
13540,13529
13541,13529
13543,13529
13544,13529
13545,13529
13546,13529
13547,13529
13550,13529
13551,13529
13552,13529
13553,13529
13554,13529
13556,13529
13558,13529
13559,13529
13560,13529
13561,13529
13562,13529
13573,13529
13581,3821
13582,3821
13583,3821
13584,3821
13585,3821
13586,3821
13587,13586
13588,13586
13589,2616
13590,13118
13591,8334
13592,8334
13593,8334
13594,8334
13595,8334
13596,8334
13598,9661
13599,13598
13600,13598
13601,13598
13605,22303
13606,13605
13607,13605
13608,7244
13609,7244
13610,7244
13612,17295
13613,17295
13614,22248
13615,13605
13616,7115
13617,18616
13618,7775
13619,18613
13620,18617
13621,18614
13622,12348
13623,12348
13626,8840
13627,8840
13628,13622
13629,13623
13630,1474
13631,10911
13632,13631
13633,6800
13634,6800
13635,2377
13636,1902
13637,15212
13638,1726
13639,1726
13640,8802
13641,8802
13642,62
13643,13642
13644,4921
13645,2530
13646,11779
13647,11779
13648,1637
13649,10721
13653,10912
13655,479
13656,481
13657,481
13658,3103
13659,8324
13670,6800
13671,12453
13672,8811
13673,7719
13674,7719
13675,5156
13676,7719
13677,4530
13678,6800
13679,5611
13680,5611
13682,73
13683,15212
13684,15212
13685,5744
13686,464
13687,2515
13688,10754
13689,1744
13691,34929
13692,6800
13693,2606
13694,1986
13695,1986
13696,3351
13697,483
13698,1037
13699,1037
13700,1015
13701,475
13702,475
13703,6003
13704,4111
13705,3916
13706,4530
13707,13706
13708,13712
13709,13712
13710,13713
13711,13713
13712,13707
13713,13707
13715,4120
13716,64
13717,6674
13718,8982
13719,13718
13720,13718
13721,6674
13725,11970
13726,11970
13727,6314
13730,10001
13731,20
13732,1349
13733,2308
13734,9661
13736,2308
13737,9661
13738,9661
13739,11184
13740,11184
13741,13739
13742,13740
13743,13739
13744,13740
13745,9753
13746,10363
13747,13746
13748,1438
13749,1438
13750,1438
13751,1438
13752,4769
13753,4390
13754,4923
13755,178
13756,178
13757,178
13758,5156
13759,13758
13760,13758
13761,2553
13764,10000
13765,62
13766,1457
13767,4100000
13768,1981
13769,2558
13770,6800
13771,6800
13772,15212
13773,15212
13774,4769
13776,15790
13777,13776
13778,13776
14169,7702
14277,22303
14280,22303
14283,22303
14284,9663
14286,2616
14287,2616
14370,10009
14371,6598
14372,94
14374,2050
14375,35112
14376,14375
14377,14375
14378,35112
14379,14378
14380,14378
14381,10164
14382,10164
14385,15212
14386,5913
14387,10313
14388,4211
14389,1726
14390,11201
14391,423
14392,1089
14393,1089
14394,5156
14395,17750
14396,3916
14397,4100000
14398,3831
14399,10161
14400,14399
14401,3920
14402,61
14403,14402
14404,14402
14405,69
14406,105
14409,4530
14410,9132
14411,14430
14430,5744
14436,14430
14437,5913
14438,14444
14439,14444
14440,5913
14441,5913
14442,14441
14443,14441
14444,5913
14445,4704
14446,5744
14447,11810
14448,11810
14450,2308
14451,13765
14452,3357
14453,2926
14454,7808
14455,7808
14456,464
14458,11389
14459,4705
14460,14459
14461,14459
14463,1808
14464,3427
14465,4705
14466,464
14468,14466
14471,14466
14473,14466
14474,14466
14475,25
14477,10912
14478,75
14479,26
14480,22
14481,14
14482,8480024
14483,4300
14484,4300
14485,4300
14486,4300
14487,4300
14488,4301
14489,4301
14490,4301
14491,4301
14501,4302
14502,4302
14503,4302
14504,4302
14505,4302
14506,9768
14507,14506
14508,14506
14509,8846
14510,4923
14521,15233
14522,9661
14523,19267
14524,19267
14525,2437
14526,14525
14527,14525
14528,2437
14529,22254
14530,22303
14531,14530
14532,14530
14533,14531
14534,14533
14537,2616
14538,4111
14539,7702
14540,14530
14541,14538
14542,14538
14543,14538
14544,13118
14547,14538
14548,35786
14549,35787
14550,35788
14551,35787
14552,35786
14553,35788
14554,35786
14555,35787
14556,35788
14557,35786
14558,35787
14559,35788
14560,14567
14567,119
14568,2616
14569,2616
14570,35786
14571,35788
14589,2616
14590,2616
14591,2616
14592,2616
14593,2616
14594,2616
14595,2616
14596,2616
14597,2616
14598,2616
14599,2616
14600,2616
14601,2616
14602,2616
14603,2616
14604,2616
14605,2616
14607,4676
14608,14640
14609,2256
14610,2257
14611,6983
14612,2181
14613,2315
14614,2318
14615,2211
14616,9630
14617,9630
14618,14639
14619,4676
14620,2256
14621,2257
14622,6983
14623,2181
14624,5913
14626,5913
14628,5913
14629,5913
14630,2315
14631,2315
14632,6983
14633,2181
14634,9632
14635,9632
14636,2315
14637,2318
14638,2256
14639,13118
14640,200
14641,2211
14642,2616
14643,2616
14644,2749
14645,9661
14646,9661
14647,2749
14648,2749
14649,19262
14650,6568
14663,36177
14664,36177
14665,6568
14666,6568
14667,6568
14668,14677
14670,14679
14671,14680
14672,14677
14674,14679
14675,14680
14677,9768
14679,9768
14680,9768
14682,9678
14683,14682
14684,14682
14685,11362
14686,9141
14687,13118
14689,14687
14690,4450
14691,4450
14692,6356
14693,9654
14694,35398
14695,9655
14696,13151
14697,35508
14698,10305
14699,14701
14701,7798
14702,5291
14703,10371
14704,464
14705,5911
14706,12275
14707,15212
14708,15212
14709,6598
14710,2050
14711,5291
14712,5291
14716,35050
14717,11858
14719,58
14720,35050
14725,14719
14726,14725
14727,14725
14729,14719
14730,64
14731,5744
14732,62
14733,2616
14734,2616
14735,14734
14736,2616
14738,2616
14740,2616
14741,2616
14742,9663
14751,2616
14752,2616
14753,2616
14754,2616
14755,2616
14756,11300
14757,2616
14758,2616
14759,2616
14760,9050
14761,7702
14762,13586
14763,14762
14764,6800
14765,63
14766,15212
14767,15212
14768,14769
14769,9141
14770,3496
14772,14770
14773,14770
14775,4731
14776,4731
14777,4731
14778,61
14779,363
14780,6614
14781,5291
14782,481
14783,13765
14784,14783
14785,14783
14786,4120
14787,15212
14788,15212
14789,1638
14790,3037
14791,4474
14792,1015
14793,1015
14794,10891
14795,10890
14796,481
14797,1630
14798,2380
14799,2380
14800,34908
14801,4200047
14802,14801
14803,14801
14804,14801
14805,14801
14835,1630
14836,4164
14837,1495
14838,1495
14840,8196
14842,14892
14847,1377
14848,3589
14849,9002
14850,9002
14851,5994
14852,5994
14853,7151
14854,7151
14855,7151
14856,105
14857,105
14858,105
14859,14858
14860,105
14861,105
14862,105
14863,105
14864,69
14870,6271
14871,14876
14872,14876
14873,14876
14874,14876
14875,14876
14876,14887
14881,14886
14882,14886
14883,14886
14884,14886
14885,14886
14886,14887
14887,4448
14888,3663
14889,2245
14890,2245
14891,3544
14892,1630
14895,5090
14896,14895
14897,14895
14898,5913
14899,11088
14903,1048
14904,2016
14907,4120
14908,2616
14912,2616
14913,2616
14914,5156
14915,7702
14916,34681
14917,4590
14918,2616
14930,464
14931,15249
14932,2316
14933,3528
14935,14950
14936,14950
14940,14950
14950,5423
14951,2616
15001,15021
15002,15021
15003,15021
15004,15022
15007,10913
15008,10913
15009,10913
15010,10913
15011,15022
15012,15063
15013,15022
15014,15050
15015,10363
15016,35130
15017,35130
15018,35130
15019,10363
15021,15061
15022,15061
15023,15063
15024,15023
15025,15024
15026,15024
15027,15024
15028,15024
15029,15024
15030,15023
15031,15030
15032,15030
15033,15030
15034,15030
15035,15030
15036,15063
15037,15036
15038,15036
15039,15036
15040,15036
15041,15036
15042,15063
15043,15042
15044,15042
15045,15042
15046,15042
15047,15042
15048,10363
15049,15063
15050,15063
15051,10363
15052,15022
15053,15021
15054,10363
15055,10363
15056,10363
15057,10363
15058,10363
15059,10363
15060,10363
15061,10363
15062,5856
15063,15061
15064,15063
15067,15063
15068,18099
15069,35128
15077,15067
15078,17750
15079,35128
15080,15078
15081,17750
15082,35129
15083,15081
15084,15049
15085,35128
15086,15084
15087,15049
15088,35128
15089,15087
15090,15049
15091,35128
15092,15090
15093,15049
15094,35128
15095,15093
15096,15049
15097,35128
15098,15096
15099,18099
15100,35129
15101,18101
15102,15099
15103,15102
15104,15102
15105,15099
15106,15105
15107,15105
15108,15099
15109,15108
15110,15108
15111,15099
15112,15111
15113,15111
15114,15099
15115,15114
15116,15114
15117,14532
15119,62
15120,6726
15121,6726
15122,6800
15125,9966
15126,9966
15127,9966
15128,7188
15129,35814
15130,11822
15131,15130
15132,1765
15133,1765
15134,1765
15135,1765
15136,1765
15137,1765
15138,1765
15139,64
15142,15143
15143,3916
15144,37459
15145,15144
15146,15144
15147,22279
15148,1037
15149,1037
15150,1037
15151,58
15152,2530
15153,15152
15154,15152
15155,464
15156,1637
15157,1637
15158,1637
15160,1637
15161,11779
15162,11779
15165,970
15169,957
15170,970
15171,15172
15172,5156
15173,15177
15174,36269
15177,5156
15178,7651
15179,483
15180,18664
15181,1560
15189,13141
15202,15229
15203,34923
15204,15203
15212,61
15213,2365
15214,5181
15215,15214
15216,2553
15219,15216
15220,15216
15221,15216
15222,15216
15223,15216
15224,4111
15225,4111
15226,2099
15227,7100
15228,3103
15229,15228
15230,7100
15231,4120
15232,13765
15233,7692
15234,7692
15238,477
15241,3103
15243,13515
15244,4001
15245,10001
15246,15245
15247,64
15249,15790
15250,34763
15251,1821
15252,2073
15280,15212
15281,15212
15329,5769
15350,1637
15410,5178
15418,3104
15420,3978
15423,5171
15430,1630
15432,4001
15433,3614
15445,1837
15453,29
15454,3916
15455,1143
15458,3916
15469,29
15472,7644
15474,8480025
15476,1000021
15477,3916
15479,8480029
15480,1193
15481,15796
15482,15796
15484,19204
15485,1100000
15488,3431
15510,2437
15593,200
15599,2616
15703,2437
15704,17640
15708,2437
15716,14703
15717,5156
15751,3386
15757,479
15760,486
15764,7845
15766,34969
15777,16510
15783,1135
15784,58
15785,11858
15786,1826
15787,4111
15788,15787
15789,2376
15790,1419
15791,3587
15792,1328
15793,16555
15794,3365
15795,3364
15796,3497
15800,16555
15807,19304
15808,19304
15813,15807
15814,15807
15828,4130
15829,22303
15833,3929
15834,1238
15837,1754
15838,1754
15839,3843
15840,4825
15841,15839
15842,5176
15843,5176
15844,1763
15846,3856
15847,15212
15848,10879
15849,10879
15850,15848
15851,15848
15852,15848
15853,15837
15854,6800
15855,2050
15857,15870
15859,15860
15860,2507
15863,15860
15865,15860
15866,15860
15867,15860
15868,15860
15869,12311
15870,29
15871,15870
15872,15871
15873,1512
15875,5445
15876,5179
15877,15876
15878,15877
15880,15877
15881,8470001
15883,15877
15884,15877
15885,64
15886,479
15895,9006
15917,29
15918,29
15922,15871
15923,15917
15925,35080
15926,15870
16374,16398
16378,29
16382,2429
16386,29
16390,29
16391,29
16392,15870
16393,15918
16394,16393
16395,16393
16396,16393
16397,15870
16398,29
16399,29
16400,3916
16401,17672
16402,39168
16403,60
16404,1067
16405,3526
16408,5156
16409,5156
16410,310
16412,5913
16413,2484
16416,475
16418,6983
16419,5913
16422,5808
16423,5808
16425,7390
16426,9767
16430,3433
16435,60
16440,5913
16442,35127
16446,1037
16447,1037
16452,18613
16453,18614
16454,19253
16455,19253
16458,161
16459,19210
16462,1000021
16464,64
16466,481
16467,481
16475,1000021
16476,7115
16477,4529
16478,3891
16479,3893
16480,16478
16481,29
16482,463
16484,16482
16485,16482
16486,51
16487,51
16490,7037
16491,4765
16492,13685
16493,3662
16496,3575
16497,9978
16498,1100000
16499,7652
16500,6912
16501,1203
16502,464
16504,161
16505,2050
16508,3964
16509,35763
16510,2325
16511,8600138
16512,464
16513,35763
16514,35763
16515,6660
16516,2326
16517,464
16519,1210
16520,2325
16522,35763
16524,6660
16525,16526
16526,64
16527,2437
16528,16527
16529,5401
16530,16529
16531,16527
16534,16527
16535,16527
16536,16527
16538,16529
16540,16529
16542,16529
16545,5291
16547,5911
16548,22303
16549,22303
16550,11215
16551,16550
16552,912
16553,912
16554,3544
16555,13199
16559,35550
16564,1663
16565,3499
16566,36215
16567,5764
16568,476
16569,476
16570,22303
16574,16570
16575,16570
16576,16570
16577,16570
16578,16570
16579,16570
16580,16570
16610,2315
16611,477
16612,477
16618,11216
16619,13765
16620,6846
16621,13765
16622,2001995
16624,11933
16628,10912
16629,15212
16630,34921
16631,3685
16632,13515
16633,7635
16634,2616
16635,7635
16636,2616
16637,2971
16641,6569
16824,16635
16825,16635
16826,19263
16827,7635
16832,7635
16843,7247
16848,7635
16850,11777
16851,13493
16852,19319
16853,16852
16854,481
16855,481
16856,2544
16857,2544
16858,2544
16866,5002544
16867,5002544
16868,5002544
16876,5102544
16877,5102544
16878,5102544
16879,6598
16880,6598
16881,13685
16882,1488
16883,464
16884,982
16885,3929
16886,2385
16887,481
16888,5423
16890,15796
16896,2515
16910,36294
16912,16910
16913,16910
16914,5764
16915,14
16918,18151
16919,18150
16920,13522
16923,13522
16924,13522
16925,13522
16926,10152
16927,912
16928,1438
16929,6844
16930,4100000
16931,16930
16932,16930
16933,16930
16934,16930
16937,16934
16938,16934
16939,16934
16942,5913
16943,7120
16944,7120
17098,17196
17099,17196
17102,17156
17156,3663
17157,2217
17160,464
17161,5399
17162,12344
17163,13703
17164,12478
17180,12329
17196,1630
17249,4100000
17258,34921
17259,478
17261,13631
17269,7120
17270,7775
17271,18616
17272,18617
17294,4529
17295,16930
17296,17295
17297,17295
17298,17296
17299,17296
17312,17297
17313,17297
17612,17614
17613,17614
17614,17295
17615,10314
17616,1637
17617,1637
17618,11024
17620,8260
17621,17620
17623,10516
17624,4529
17625,2530
17626,64
17627,3978
17628,5177
17629,10521
17631,476
17632,17631
17633,17631
17634,1468
17635,15212
17637,17635
17638,17635
17639,2050
17640,5486
17641,1021
17642,1021
17643,5194
17646,1638
17647,8549
17648,309
17649,309
17650,5423
17651,6598
17652,2530
17653,1044
17654,414
17659,36215
17670,16419
17671,16419
17672,5172
17690,5913
17692,5913
17716,34929
17717,34929
17732,34929
17748,18617
17749,34929
17750,15063
17751,17750
18099,15063
18100,18099
18101,18099
18102,18099
18103,64
18104,64
18105,64
18107,64
18108,1583
18109,1583
18110,1583
18111,11198
18112,16886
18113,5215
18114,5215
18115,1224
18116,1224
18117,18113
18118,18114
18119,18113
18120,18114
18131,3428
18132,3916
18133,6333
18134,15479
18135,11824
18136,4705
18137,4705
18140,9912
18141,2616
18142,10913
18143,1077
18144,3458
18145,2228
18146,1077
18148,6530
18149,10000
18150,1458
18151,1458
18152,64
18153,64
18154,211
18155,18154
18156,18154
18157,18156
18158,18156
18159,18156
18160,4100000
18161,8845
18226,11216
18227,3456
18228,2017
18229,11216
18230,4111
18231,3496
18232,382
18233,13231
18234,3891
18235,3893
18236,18238
18237,122
18238,7635
18239,7651
18240,8876
18241,105
18242,5913
18243,1637
18244,9114
18245,9114
18246,1638
18247,18243
18248,18247
18249,18247
18250,35398
18251,1638
18252,9029
18253,9029
18254,61
18255,1637
18256,1638
18257,9
18260,4923
18261,6660
18262,64
18263,2616
18264,2050
18265,5913
18266,3221
18267,4200105
18268,18303
18269,18303
18270,18303
18271,18303
18272,3678
18273,5913
18274,18290
18275,18292
18276,3913
18277,18276
18278,18276
18279,6844
18281,18375
18282,18377
18283,2001647
18284,18294
18285,18640
18286,18291
18287,18279
18288,6844
18289,16930
18290,16930
18291,16930
18292,16930
18293,16930
18294,7120
18295,16930
18296,1091
18297,2553
18298,6844
18299,3268
18300,18621
18301,18375
18302,18376
18303,479
18304,10538
18305,36215
18307,4529
18308,2002283
18309,61
18310,3000972
18312,2542
18313,4300006
18314,6846
18315,10518
18316,4300038
18317,8201
18318,8789
18319,5156
18320,1479
18321,13685
18322,3221
18323,4905
18324,18325
18325,2105225
18326,5744
18328,10276
18329,5913
18330,4704
18331,2217
18332,5913
18333,13765
18334,9979
18335,4573
18336,5913
18337,9979
18338,4200050
18339,6846
18340,2002283
18341,4100000
18342,3102
18343,19042
18344,6844
18345,4100000
18346,5913
18347,64
18348,4766
18349,6770
18351,3000051
18352,2418
18353,9979
18354,464
18355,22
18356,13190
18357,8915
18358,4530
18359,5913
18360,5744
18361,4529
18362,17163
18364,5744
18365,4100000
18366,1474
18367,4530
18368,4530
18369,10202
18370,10202
18371,4200177
18372,4200177
18373,13685
18374,63
18375,18646
18376,3655
18377,3655
18378,69
18379,2548
18382,2548
18385,2548
18388,2548
18389,12451
18391,18389
18392,4019
18393,4019
18394,18393
18395,18393
18396,18393
18397,1637
18398,11779
18401,18398
18405,11779
18406,11779
18407,13685
18408,22298
18409,4200230
18410,6842
18411,8846
18412,11779
18413,13685
18415,13685
18424,13685
18508,13685
18529,6674
18530,6674
18531,18529
18532,18530
18533,64
18535,22
18536,18535
18537,22
18538,22
18539,22
18540,13512
18542,5913
18543,464
18544,1630
18545,11777
18549,479
18550,7775
18551,1098
18552,1098
18553,16476
18554,16476
18561,18621
18562,18622
18568,18623
18570,18623
18571,18294
18572,18640
18573,18284
18574,18285
18575,18608
18576,18607
18577,18377
18578,18608
18579,18607
18580,18282
18583,7115
18584,7775
18588,18644
18589,18644
18591,18616
18593,18603
18594,18604
18595,18601
18596,18602
18597,18621
18598,18622
18599,18643
18600,18643
18601,3451
18602,15212
18603,3450
18604,15212
18606,3655
18607,18606
18608,18376
18613,7775
